step,E_raw,E_clip,stderr,var
31,20.208606,20.20914,0.013581725,0.28840368
78,20.157466,20.185331,0.011038621,0.1254014
198,20.18236,20.181313,0.010275801,0.087778454
500,20.173896,20.173667,0.0078870653,0.072741787
820,20.161993,20.168041,0.0024208184,0.06264943
