r,J_learned,J_learned_std,count
0.44542154,8.7181006,0.81935655,3072
0.72670004,8.8976708,0.82194072,3072
0.89072641,8.8927931,0.82729623,3072
1.0166508,8.9715712,0.8426469,3072
1.1246147,9.0115061,0.84802116,3072
1.2200608,9.0331177,0.81466569,3072
1.3065623,9.0203523,0.82918223,3072
1.3862452,9.0356098,0.83230034,3072
1.4606127,9.0677338,0.82459259,3072
1.5314428,9.0807852,0.83412266,3072
1.6016977,9.0711344,0.81494456,3072
1.669638,9.0896628,0.82757154,3072
1.7351449,9.1185221,0.8380141,3072
1.7985931,9.1096944,0.82423577,3072
1.8617262,9.1571596,0.82608651,3072
1.9236154,9.1713268,0.81569555,3072
1.9836236,9.1684202,0.80715549,3072
2.0443214,9.177715,0.83505762,3072
2.1057748,9.1782142,0.80404828,3072
2.1675436,9.2047095,0.80674626,3072
2.2289389,9.2011354,0.80230522,3072
2.2904264,9.2071448,0.78988088,3072
2.3521756,9.241596,0.77944303,3072
2.4144208,9.2214748,0.79401815,3072
2.4791288,9.2515579,0.77974908,3072
2.5452785,9.280043,0.78538517,3072
2.6123892,9.3051121,0.780784,3072
2.6810144,9.2999734,0.77429759,3072
2.7543401,9.301379,0.74408671,3072
2.830858,9.3543614,0.77782406,3072
2.9111302,9.3976367,0.75047602,3072
2.9956653,9.3846369,0.74944879,3072
3.0874329,9.4471391,0.73708596,3072
3.1892869,9.4722822,0.7265388,3072
3.3011131,9.5271302,0.72183516,3072
3.4251281,9.5998377,0.71769838,3072
3.5694601,9.6611804,0.69651837,3072
3.7496435,9.7395394,0.66841665,3072
3.9961625,9.8677075,0.6605635,3072
4.5390527,10.178938,0.66860108,3072
