step,cos_sr,cos_plain,kappa_S,eff_rank_S,num_rank_S
31,0.98844308,0.078166847,1.0334752e+11,1.1729727,1023
78,0.96683961,0.015948977,4.6871911e+10,1.2100124,1023
198,0.99235325,0.077949706,4.5960518e+10,1.1224439,1023
500,1,0.14419821,3.0901315e+09,1.1498092,1023
820,0.98012403,0.042052824,2.3421382e+10,1.1894868,2047
