r,J_learned,J_learned_std,count
2.4921942,39.781296,1.7212559,3072
3.601016,40.159575,1.7223433,3072
4.2258269,40.298927,1.7426685,3072
4.6804432,40.406274,1.6894146,3072
5.0646466,40.479768,1.7692922,3072
5.4133229,40.51782,1.7847984,3072
5.7377774,40.595773,1.7607089,3072
6.0361396,40.583784,1.8220838,3072
6.3187781,40.609444,1.8024659,3072
6.5912237,40.714608,1.8111676,3072
6.8510621,40.723524,1.7762653,3072
7.1050315,40.713917,1.782842,3072
7.3596693,40.741314,1.777287,3072
7.6101085,40.740143,1.8268102,3072
7.8545742,40.749141,1.7960694,3072
8.093868,40.706312,1.804606,3072
8.3373118,40.72224,1.7930419,3072
8.5762501,40.739977,1.7867064,3072
8.8154141,40.838801,1.7183967,3072
9.0553682,40.753175,1.7888813,3072
9.2947499,40.800304,1.7678514,3072
9.5406932,40.808734,1.7031968,3072
9.7815534,40.915429,1.7510875,3072
10.027499,40.900087,1.7675929,3072
10.278512,40.892863,1.6802744,3072
10.534855,40.948785,1.7473719,3072
10.800215,40.956624,1.6747695,3072
11.070937,41.031458,1.6965845,3072
11.354331,41.020687,1.7349455,3072
11.647166,41.090266,1.7025947,3072
11.958111,41.120404,1.6130908,3072
12.275417,41.14167,1.6744386,3072
12.618453,41.265808,1.6396691,3072
12.993029,41.362395,1.6161312,3072
13.408863,41.429549,1.6319442,3072
13.869481,41.533668,1.6012175,3072
14.407602,41.675051,1.5140952,3072
15.048567,41.793538,1.4876462,3072
15.929988,42.107213,1.4693278,3072
17.805519,42.71801,1.4160536,3072
