step,cos_sr,cos_plain,kappa_S,eff_rank_S,num_rank_S
75,0.99964554,0.51237445,9.3267348e+11,1.261343,1011
159,0.9999588,0.1650691,9.5262374e+11,1.2676048,1009
335,0.99997704,0.23870153,9.8152108e+11,1.2582487,1005
709,0.99998515,0.31338735,9.7841266e+11,1.2479399,1013
1500,0.99999118,0.27652237,9.3415773e+11,1.2349563,1015
