step,E_raw,E_clip,stderr,var
31,3.5616512,3.5620004,0.0016413831,0.0029715644
78,3.5609364,3.560849,0.0013616765,0.0022610951
198,3.5560663,3.5566289,0.001485696,0.0019803113
500,3.5590856,3.5587682,0.0010117142,0.0017101028
820,3.5570346,3.5569784,0.0004130378,0.0013505432
