step,cos_sr,cos_plain,kappa_S,eff_rank_S,num_rank_S
31,0.97878116,0.13310037,5.6917566e+10,1.7489831,1023
78,0.96329982,0.076397058,1.0322574e+11,1.6033574,1023
198,0.9973647,0.027386774,1.4736796e+10,1.5648003,1023
500,1,0.13640468,3.6834076e+09,1.7679293,1023
820,0.97635643,0.041791448,5.145808e+10,1.8227778,2047
