r,J_learned,J_learned_std,count
2.9875355,474.55657,5.7555131,9728
4.3591397,474.80817,5.7237835,9728
5.1432523,475.03243,5.6784239,9728
5.7831424,474.9191,5.7546883,9728
6.3528343,475.02637,5.6907582,9728
6.8707361,475.05227,5.6598924,9728
7.3652033,475.18262,5.5850805,9728
7.8375843,475.09472,5.7112783,9728
8.2935093,475.19169,5.7267799,9728
8.7413542,475.2047,5.6674094,9728
9.1822287,475.19553,5.7655843,9728
9.6167364,475.08854,5.7435268,9728
10.050136,475.12094,5.740287,9728
10.483677,475.17786,5.6625785,9728
10.905284,475.21755,5.6923189,9728
11.326294,475.20756,5.7256908,9728
11.748609,475.18383,5.6953173,9728
12.164201,475.24834,5.7228143,9728
12.583478,475.22837,5.6767169,9728
13.012277,475.2511,5.685057,9728
13.435906,475.24006,5.676077,9728
13.859134,475.32758,5.6706024,9728
14.292282,475.29461,5.643562,9728
14.73524,475.31366,5.737875,9728
15.186963,475.46187,5.6433296,9728
15.644419,475.37158,5.7227922,9728
16.111201,475.45894,5.7094757,9728
16.58907,475.50968,5.6966021,9728
17.09358,475.48773,5.6302912,9728
17.616148,475.53128,5.6567161,9728
18.152763,475.54441,5.6339716,9728
18.711983,475.69815,5.651703,9728
19.322251,475.6781,5.6450962,9728
19.972989,475.72045,5.5734121,9728
20.664476,475.73914,5.6586601,9728
21.436617,475.82266,5.5982037,9728
22.314435,476.07012,5.5786825,9728
23.350798,476.23513,5.4694511,9728
24.673141,476.73648,5.5167093,9728
27.121551,477.89699,5.3740573,9728
