step,cos_sr,cos_plain,kappa_S,eff_rank_S,num_rank_S
75,0.99569325,0.45812334,9.6183284e+11,2.085521,865
159,0.99576262,0.27934363,9.9195305e+11,2.0056955,847
335,0.99989306,0.37950367,9.848997e+11,2.1195158,858
709,0.99991601,0.2609705,9.9576982e+11,2.0364585,856
1500,0.99998548,0.28844771,9.9967331e+11,1.9880426,851
