step,cos_sr,cos_plain,kappa_S,eff_rank_S,num_rank_S
31,0.99567788,0.34635292,2.2849324e+11,3.0255606,1023
78,0.8858924,0.12617027,9.8812708e+11,3.0629677,988
198,0.86103365,0.11462587,9.9822021e+11,3.2260736,990
500,0.9283813,0.09439476,2.9464392e+11,3.818795,1023
820,0.85592884,0.052923472,9.9916095e+11,3.9567845,1695
