r,J_learned,J_learned_std,count
15.160183,99.424126,2.9577024,3072
19.252286,99.957279,2.9490286,3072
21.383423,100.37634,2.9438817,3072
22.977519,100.53046,2.9797112,3072
24.304884,100.72762,2.9378627,3072
25.488928,100.89307,2.9430299,3072
26.599715,100.88179,2.9203559,3072
27.631265,101.05348,2.9797164,3072
28.648082,101.07753,3.0153552,3072
29.613532,101.09056,3.0379423,3072
30.571978,101.19733,2.9816467,3072
31.528048,101.2043,2.9675015,3072
32.459621,101.18402,3.06516,3072
33.413491,101.25596,3.0585372,3072
34.387275,101.27234,2.9876846,3072
35.353664,101.22932,3.0613716,3072
36.33829,101.19558,3.0448282,3072
37.326161,101.34689,3.035233,3072
38.329459,101.37202,3.048421,3072
39.389132,101.17563,3.1000221,3072
40.465409,101.15977,3.0708245,3072
41.509711,101.25313,3.1269738,3072
42.599434,101.17673,3.0153893,3072
43.736174,101.14924,3.037847,3072
44.853968,101.19753,3.0204135,3072
46.016332,101.26771,2.9875878,3072
47.183932,101.30445,2.9460206,3072
48.41229,101.25455,2.9834476,3072
49.625785,101.30782,2.880138,3072
50.872163,101.26909,2.9198218,3072
52.179575,101.49301,2.8271212,3072
53.547109,101.55325,2.9048976,3072
54.937198,101.58535,2.8310141,3072
56.336467,101.70214,2.7810616,3072
57.886309,101.99375,2.7432018,3072
59.588158,102.10108,2.749614,3072
61.527284,102.24134,2.6884844,3072
63.867597,102.50756,2.6340907,3072
67.015551,103.01587,2.6230481,3072
73.178371,103.95284,2.5451259,3072
