step,E_raw,E_clip,stderr,var
41,2.1567442,2.1567789,0.00090792875,0.00075785372
78,2.1564894,2.1566959,0.00089976234,0.00077123087
147,2.1579644,2.1578549,0.00093632766,0.00065601602
279,2.1583292,2.1585318,0.00079372722,0.000590322
528,2.1582093,2.1581778,0.00056510021,0.0005694814
1000,2.1557787,2.1559077,0.00055527577,0.00052953708
1450,2.1568169,2.1567967,0.00020388687,0.00053084376
