r,J_learned,J_learned_std,count
4.4010486,52.301365,2.1178846,3072
6.0537691,52.852348,2.1152772,3072
6.9212886,52.922585,2.110754,3072
7.5844464,53.090682,2.1093936,3072
8.1503745,53.233366,2.1453873,3072
8.6394025,53.333849,2.1558556,3072
9.0974019,53.362672,2.1823024,3072
9.5298275,53.428695,2.146845,3072
9.9409443,53.509557,2.1669161,3072
10.334525,53.412221,2.1977048,3072
10.716655,53.506938,2.235053,3072
11.089962,53.54654,2.1660763,3072
11.456317,53.533876,2.2245988,3072
11.827917,53.588093,2.208934,3072
12.18945,53.60695,2.1954434,3072
12.546479,53.584002,2.1936341,3072
12.91305,53.589607,2.225952,3072
13.278004,53.566293,2.1948793,3072
13.642474,53.622135,2.2172168,3072
14.012447,53.657736,2.204574,3072
14.392632,53.688257,2.1330204,3072
14.769803,53.648148,2.1304782,3072
15.13715,53.679589,2.1374141,3072
15.514326,53.65218,2.1665184,3072
15.9104,53.764197,2.1386727,3072
16.327713,53.848163,2.1108572,3072
16.752362,53.845123,2.1561412,3072
17.192547,53.830758,2.1530648,3072
17.625252,53.875998,2.0938152,3072
18.072125,53.947199,2.067179,3072
18.552236,53.935303,2.0784154,3072
19.052158,54.106924,2.0243862,3072
19.579157,54.197809,2.0198385,3072
20.147969,54.196798,2.0496157,3072
20.7765,54.309268,1.9420702,3072
21.469905,54.420769,1.8958801,3072
22.2738,54.637624,1.950922,3072
23.25048,54.826618,1.8659525,3072
24.550205,55.147557,1.8525011,3072
27.194167,55.877229,1.7675047,3072
