r,J_learned,J_learned_std,count
0.41397836,7.239705,0.88029709,3072
0.68868846,7.3936537,0.90999524,3072
0.8461985,7.4492777,0.90934736,3072
0.96825444,7.4666264,0.92537361,3072
1.0739965,7.4987111,0.93748572,3072
1.1689003,7.5021,0.89192213,3072
1.2554069,7.5635006,0.95530533,3072
1.3346794,7.5714808,0.94472867,3072
1.4112469,7.5702953,0.92812031,3072
1.4823937,7.577946,0.93771957,3072
1.550657,7.6208755,0.97813037,3072
1.616919,7.6003987,0.93548526,3072
1.68138,7.5961847,0.93823522,3072
1.7462869,7.6060644,0.92384583,3072
1.8092714,7.649957,0.93705547,3072
1.870483,7.6363977,0.94096101,3072
1.9323858,7.6642428,0.9423669,3072
1.9950416,7.6993615,0.93401101,3072
2.0597903,7.6714194,0.94198952,3072
2.1228746,7.7126794,0.93204313,3072
2.1843496,7.6759048,0.91893263,3072
2.250027,7.6980376,0.93056655,3072
2.316241,7.7164876,0.90250236,3072
2.3796623,7.7350252,0.95460125,3072
2.4457361,7.7729031,0.93942815,3072
2.5156732,7.7563017,0.90498806,3072
2.5859135,7.803395,0.89882737,3072
2.6600567,7.803114,0.91596384,3072
2.7378529,7.8558689,0.89664709,3072
2.8174802,7.8742967,0.89929519,3072
2.9027371,7.9187845,0.89037561,3072
2.994881,7.9583852,0.89568591,3072
3.0895843,7.94894,0.88358103,3072
3.1956227,8.0403134,0.86381926,3072
3.3132601,8.0806293,0.86881934,3072
3.4472674,8.1532703,0.86067486,3072
3.606157,8.2411307,0.86401628,3072
3.8019296,8.3288952,0.85303432,3072
4.0738482,8.5331314,0.8266736,3072
4.6917657,8.9965108,0.87893525,3072
