step,cos_sr,cos_plain,kappa_S,eff_rank_S,num_rank_S
87,0.99302248,0.08002376,1.1371041e+11,1.1108412,1023
220,0.9974551,0.1252155,3.7518848e+10,1.2017089,1023
555,0.99743685,0.1145579,1.5173288e+11,1.291031,1023
1400,0.99054861,0.59370401,2.5484253e+11,1.2978137,1023
1700,0.99946008,0.105952,9.9910912e+11,1.352729,1742
