r,J_learned,J_learned_std,count
14.994904,128.07969,3.0070004,3072
19.088897,128.91209,2.9048208,3072
21.21754,129.13352,3.0783466,3072
22.845406,129.46213,3.0018811,3072
24.235841,129.59438,3.0002473,3072
25.451366,129.76218,3.0158917,3072
26.612555,129.80141,3.0286769,3072
27.682702,129.87114,3.1166238,3072
28.732437,129.84043,3.0461842,3072
29.794585,129.94688,3.1287987,3072
30.817028,130.03736,3.1681055,3072
31.815117,129.98905,3.1267155,3072
32.838881,129.87602,3.1474027,3072
33.868712,130.01136,3.1117863,3072
34.871283,129.9613,3.129194,3072
35.883806,129.88048,3.1185434,3072
36.929703,129.82406,3.0986316,3072
37.94337,129.90579,3.1272175,3072
38.970046,129.7369,3.1007069,3072
40.015874,129.73968,3.1336187,3072
41.064826,129.84433,3.0769261,3072
42.130681,129.80382,3.0309967,3072
43.186936,129.91088,3.0012397,3072
44.24459,129.83565,3.0067258,3072
45.316983,129.93867,2.9315394,3072
46.413193,129.97354,3.0134313,3072
47.523288,130.08556,2.9593327,3072
48.669907,130.18372,2.9163862,3072
49.834451,130.17425,2.9385,3072
51.000348,130.32074,2.9851835,3072
52.199594,130.46584,2.9059411,3072
53.46736,130.42789,2.9387896,3072
54.76779,130.58598,2.9233351,3072
56.190025,130.71646,2.8830434,3072
57.683938,130.88411,2.9317459,3072
59.380315,130.9306,2.8597793,3072
61.296196,131.21587,2.7760563,3072
63.65395,131.45538,2.7036126,3072
66.71068,131.81453,2.6569664,3072
72.963068,132.822,2.5968305,3072
