step,cos_sr,cos_plain,kappa_S,eff_rank_S,num_rank_S
75,0.99988859,0.02932657,9.7443352e+11,1.2527362,1005
159,0.99981246,0.11457413,9.658688e+11,1.2524048,1008
335,0.99932269,0.070916727,9.1878663e+11,1.2606194,1013
709,0.99955935,0.076736776,9.9060431e+11,1.2668267,1006
1500,0.99984388,0.055299957,9.6757957e+11,1.2782807,1005
