r,J_learned,J_learned_std,count
0.7418861,14.101373,1.033466,3072
1.1747062,14.276471,1.0455793,3072
1.4144659,14.350061,1.0797827,3072
1.5977462,14.427654,1.0766277,3072
1.7535684,14.506563,1.0611202,3072
1.8931247,14.490834,1.079875,3072
2.0187666,14.536512,1.0744236,3072
2.1351004,14.564215,1.1110689,3072
2.2458055,14.596253,1.0870117,3072
2.3519235,14.6305,1.078643,3072
2.454703,14.624815,1.1008757,3072
2.5520994,14.600521,1.0888307,3072
2.648993,14.625854,1.1072319,3072
2.7440821,14.641789,1.0789269,3072
2.8386881,14.625897,1.0688169,3072
2.932268,14.659502,1.1164587,3072
3.0241991,14.703129,1.0921109,3072
3.1145944,14.717704,1.0915875,3072
3.2059858,14.716018,1.0750686,3072
3.2983092,14.696536,1.0587093,3072
3.3917305,14.716225,1.0722649,3072
3.485841,14.766708,1.0601895,3072
3.579278,14.776675,1.0429622,3072
3.6729486,14.780795,1.0373116,3072
3.769416,14.793373,1.0586652,3072
3.8685233,14.803171,1.0643811,3072
3.9698463,14.87176,1.021378,3072
4.0730417,14.943547,1.0361095,3072
4.1811552,14.881774,1.0068491,3072
4.2925788,14.909716,1.0066619,3072
4.4104196,14.967007,1.0103763,3072
4.5373362,15.000956,1.0008531,3072
4.6712064,15.044202,0.97479434,3072
4.8206667,15.080003,0.97528054,3072
4.9788984,15.12932,0.93680505,3072
5.1599414,15.236323,0.94776873,3072
5.3795772,15.320914,0.91536152,3072
5.6512759,15.413737,0.90292283,3072
6.0196073,15.595761,0.86889596,3072
6.8060926,16.003938,0.87430256,3072
