step,cos_sr,cos_plain,kappa_S,eff_rank_S,num_rank_S
187,1,0.081109538,8011557.4,4.5280752,1023
472,1,0.15550743,4297266.4,4.4755926,1023
1189,1,0.2041878,3073236.6,4.6224716,1023
3000,1,0.088206082,2435154.7,4.4666762,1023
4000,1,0.099367104,13812881,4.6248281,2047
