step,E_raw,E_clip,stderr,var
31,3.5609717,3.5627463,0.0015554462,0.0032862891
78,3.5584911,3.5585348,0.0013953496,0.0016359581
198,3.5604542,3.5602389,0.0012968018,0.0016934146
500,3.5567142,3.5569849,0.00089084241,0.001294469
820,3.5558384,3.5558896,0.00031628588,0.0010590922
