step,E_raw,E_clip,stderr,var
75,20.146279,20.14688,0.0047768685,0.027835407
159,20.150894,20.152353,0.004469029,0.029880546
335,20.149732,20.150797,0.0052885827,0.027288058
709,20.15901,20.158718,0.0038286201,0.025881284
1500,20.157844,20.156891,0.0048329778,0.022591942
