r,J_learned,J_learned_std,count
0.44492282,9.6327513,0.81644013,3072
0.7302353,9.7878422,0.83138406,3072
0.89385432,9.8740126,0.86199154,3072
1.0192148,9.9139972,0.85161494,3072
1.1251848,9.9131646,0.87452174,3072
1.2189108,9.9828439,0.86177819,3072
1.3031449,9.9660213,0.8669922,3072
1.3814439,10.000784,0.86260284,3072
1.4585676,10.027701,0.81838772,3072
1.5318612,10.008289,0.84675832,3072
1.601603,10.042648,0.83297878,3072
1.6688304,10.043904,0.85305524,3072
1.7345658,10.05147,0.84026387,3072
1.7987882,10.08351,0.87358635,3072
1.8622679,10.094746,0.85685576,3072
1.9229827,10.115958,0.84876673,3072
1.9846292,10.089915,0.85933537,3072
2.0466773,10.128661,0.86808155,3072
2.1081424,10.132988,0.83265751,3072
2.1686397,10.144748,0.82344641,3072
2.2282888,10.139408,0.85507448,3072
2.2875137,10.151936,0.81560521,3072
2.3501691,10.207451,0.81222705,3072
2.4135857,10.194478,0.79663484,3072
2.4772243,10.194053,0.80774194,3072
2.5427088,10.224042,0.79726408,3072
2.6114963,10.232581,0.79478654,3072
2.6816384,10.262059,0.79859175,3072
2.7545754,10.277588,0.75261817,3072
2.8315833,10.333559,0.76350107,3072
2.9118116,10.360371,0.76268075,3072
2.9967236,10.354125,0.75208709,3072
3.0872527,10.412194,0.72926261,3072
3.1872398,10.441396,0.7260373,3072
3.2985087,10.520732,0.72290484,3072
3.4243172,10.550002,0.7257642,3072
3.5719705,10.625077,0.70441429,3072
3.7545383,10.718467,0.67599378,3072
4.0075689,10.850994,0.65785664,3072
4.5538409,11.142066,0.64559814,3072
