mode,mu,sr_weight,plain_weight,residual_power
1,69452.887,1,1,0.10026312
2,69052.406,1,0.99423378,0.12092314
3,63762.354,1,0.91806629,0.048281489
4,10744.172,1,0.15469727,8.9871838e-05
5,9171.6244,1,0.13205534,0.1741728
6,1602.0828,1,0.023067188,0.17746473
7,1023.49,1,0.014736465,0.12154249
8,813.60354,1,0.011714467,0.028991401
9,726.88493,1,0.010465871,0.17632305
10,470.79498,1,0.0067786237,0.08594773
11,445.62025,1,0.0064161516,0.088824639
12,415.95685,1,0.0059890506,0.0051672804
13,399.78815,1,0.0057562496,0.0018596485
14,380.42322,1,0.0054774285,0.009079469
15,358.10119,1,0.0051560304,0.36402652
16,293.81304,1,0.0042303935,0.0039026967
17,256.98912,1,0.0037001935,0.048856845
18,202.98932,1,0.002922691,0.40159426
19,180.93652,1,0.0026051692,0.026031147
20,170.89211,1,0.0024605473,0.077109255
21,154.70656,1,0.0022275036,0.42684304
22,153.40051,1,0.0022086988,0.95919014
23,142.39721,1,0.0020502705,0.38980518
24,130.89915,1,0.0018847186,0.083572941
25,128.01853,1,0.0018432427,0.10592208
26,126.27048,1,0.0018180739,0.00036463491
27,121.28617,1,0.0017463086,0.16356663
28,118.124,1,0.0017007789,0.14740873
29,111.23801,1,0.0016016327,0.03121852
30,107.31488,1,0.0015451464,0.094589364
31,100.51295,1,0.0014472105,0.01248799
32,97.591051,1,0.0014051403,0.5656931
33,94.963207,1,0.001367304,0.057372475
34,91.068918,1,0.001311233,0.00097302427
35,87.393426,1,0.0012583124,0.0087386751
36,83.168667,1,0.0011974832,0.31479165
37,75.712229,1,0.0010901236,0.26168714
38,72.82693,1,0.0010485803,0.025559328
39,69.65154,1,0.0010028603,0.11911435
40,69.004272,1,0.00099354074,0.0061832911
41,67.844622,1,0.0009768438,0.083802477
42,65.172151,1,0.0009383649,0.19664611
43,61.586248,1,0.00088673418,0.018368477
44,59.515061,1,0.00085691271,0.021505384
45,58.71011,1,0.00084532282,0.01327186
46,56.60975,1,0.00081508131,0.0010500007
47,54.921457,1,0.00079077285,0.012618279
48,53.247423,1,0.00076666968,9.5976148e-05
49,51.803112,1,0.00074587414,0.0067139402
50,49.259749,1,0.00070925416,0.014266949
51,48.574941,1,0.00069939413,0.013936051
52,47.357057,1,0.00068185872,0.091984967
53,46.204648,1,0.00066526606,0.066397961
54,44.941383,1,0.00064707725,0.0041747283
55,43.850598,1,0.00063137186,0.062673288
56,42.418741,1,0.00061075563,0.044958394
57,41.628033,1,0.00059937082,0.0017193918
58,40.025126,1,0.00057629176,9.4591826e-05
59,38.799961,1,0.00055865152,0.091274836
60,38.49066,1,0.00055419813,0.01099871
61,38.02748,1,0.00054752914,0.47706519
62,36.558642,1,0.00052638045,0.077082069
63,36.185317,1,0.00052100523,0.0048987222
64,35.828966,1,0.00051587439,0.28708597
65,34.851403,1,0.0005017992,0.045704922
66,33.917655,1,0.00048835487,0.54672732
67,33.407239,1,0.00048100577,0.0068564283
68,32.399939,1,0.00046650242,0.010590155
69,31.985399,1,0.00046053376,0.0073741585
70,31.35351,1,0.00045143567,0.0085166842
71,30.45853,1,0.00043854951,0.084590713
72,30.118764,1,0.00043365749,0.13962972
73,29.669529,1,0.00042718928,0.00070116252
74,29.257904,1,0.0004212626,0.048967011
75,28.367652,1,0.00040844453,0.034577696
76,28.177268,1,0.00040570334,0.037858408
77,27.171825,1,0.00039122672,0.055370573
78,26.592584,1,0.00038288666,0.013349285
79,26.071724,1,0.00037538719,0.12264739
80,25.789496,1,0.00037132361,0.077834401
81,25.1338,1,0.00036188272,0.0018082006
82,24.850609,1,0.00035780527,0.20868579
83,24.367621,1,0.00035085109,0.08980793
84,23.684004,1,0.0003410082,0.013631173
85,23.320373,1,0.00033577255,0.02239098
86,22.887623,1,0.00032954171,0.0024967611
87,22.40547,1,0.00032259955,0.47829238
88,21.934641,1,0.00031582044,0.14615853
89,21.782484,1,0.00031362965,0.00035122542
90,21.576337,1,0.00031066148,0.32586318
91,21.295995,1,0.00030662505,0.0038708074
92,20.896528,1,0.00030087343,0.049944244
93,20.071297,1,0.00028899154,0.017458015
94,19.958823,1,0.00028737212,0.1210217
95,19.57835,1,0.00028189397,0.016279209
96,19.048401,1,0.00027426364,0.012636401
97,19.010833,1,0.00027372273,0.018605873
98,18.683869,1,0.00026901501,0.066403894
99,18.370293,1,0.00026450007,0.076070924
100,17.889417,1,0.00025757628,0.004506982
101,17.447043,1,0.00025120688,0.0016729486
102,17.347611,1,0.00024977524,0.010721019
103,16.922933,1,0.00024366061,0.013134693
104,16.569936,1,0.00023857808,0.0024600466
105,16.501727,1,0.00023759599,0.054785747
106,16.331375,1,0.00023514321,0.003222298
107,16.16826,1,0.00023279464,0.028647526
108,15.841275,1,0.00022808663,0.096778263
109,15.664947,1,0.00022554782,0.0010582632
110,15.308233,1,0.00022041176,0.12123161
111,15.186636,1,0.00021866097,0.0153816
112,15.026203,1,0.00021635102,0.007410605
113,14.671749,1,0.0002112475,0.019605558
114,14.404512,1,0.00020739976,0.016163533
115,14.225428,1,0.00020482126,0.050623953
116,14.076908,1,0.00020268283,0.018474323
117,13.722723,1,0.0001975832,0.18938838
118,13.614124,1,0.00019601956,0.0055857977
119,13.211355,1,0.00019022039,0.50231214
120,13.030684,1,0.00018761903,0.0054409283
121,12.906456,1,0.00018583038,0.097904518
122,12.63324,1,0.00018189654,0.015368652
123,12.386428,1,0.00017834288,0.0036002441
124,12.30849,1,0.00017722072,0.056881748
125,12.281412,1,0.00017683083,0.027321321
126,11.862663,1,0.00017080158,0.019647236
127,11.764289,1,0.00016938517,0.088959996
128,11.564458,1,0.00016650795,0.04398831
129,11.545899,1,0.00016624074,0.018544937
130,11.3146,1,0.00016291043,0.010866862
131,11.252151,1,0.00016201129,0.072716137
132,11.125688,1,0.00016019043,0.14088039
133,10.941372,1,0.00015753661,0.096594111
134,10.827265,1,0.00015589367,0.050304778
135,10.477017,1,0.0001508507,0.016508247
136,10.280132,1,0.00014801591,0.022369194
137,10.213749,1,0.00014706011,0.71951506
138,10.123102,1,0.00014575495,0.030038675
139,9.997116,1,0.00014394097,0.054514519
140,9.9195135,1,0.00014282363,0.024241821
141,9.7410422,1,0.00014025396,0.05875199
142,9.5572346,1,0.00013760745,0.061646908
143,9.4717882,1,0.00013637717,4.2892297e-05
144,9.4451255,1,0.00013599328,0.004993625
145,9.1996541,1,0.00013245892,0.0073408457
146,9.1504723,1,0.00013175078,0.048455693
147,9.0729161,1,0.00013063411,0.14275532
148,8.9655971,1,0.0001290889,0.21544952
149,8.8467208,1,0.00012737729,0.059679611
150,8.7107972,1,0.00012542023,0.22348692
151,8.6714021,1,0.00012485301,0.033320524
152,8.4751728,1,0.00012202765,0.080680696
153,8.3648285,1,0.00012043889,0.01025474
154,8.2838407,1,0.00011927281,0.018857031
155,8.2366985,1,0.00011859404,0.0012298359
156,8.1019927,1,0.00011665451,3.6080688e-05
157,8.0064297,1,0.00011527857,0.052096532
158,7.9291816,1,0.00011416634,0.0047191877
159,7.7949002,1,0.00011223292,0.091250169
160,7.7349472,1,0.0001113697,0.13695665
161,7.6299314,1,0.00010985766,0.021126653
162,7.5480083,1,0.00010867811,0.045237134
163,7.4880456,1,0.00010781475,0.23874235
164,7.3749617,1,0.00010618654,0.00035300985
165,7.3464933,1,0.00010577664,0.0022999544
166,7.2647736,1,0.00010460002,0.023684258
167,7.2029509,1,0.00010370988,0.052521556
168,7.1268185,1,0.00010261371,0.01707929
169,7.0247921,1,0.00010114471,0.031611172
170,6.9642394,1,0.00010027286,0.19944298
171,6.825499,1,9.8275238e-05,0.2998972
172,6.7996204,1,9.7902632e-05,0.0037162088
173,6.7120883,1,9.6642323e-05,0.093626901
174,6.6761927,1,9.612549e-05,0.043508157
175,6.637523,1,9.5568714e-05,0.056645002
176,6.5131513,1,9.3777979e-05,0.031514249
177,6.4794957,1,9.3293397e-05,0.14097618
178,6.3945144,1,9.2069815e-05,0.0012737392
179,6.37587,1,9.1801368e-05,0.071537094
180,6.2134282,1,8.946249e-05,0.010030589
181,6.16463,1,8.8759882e-05,0.087579067
182,6.0946981,1,8.7752985e-05,0.12772648
183,6.0880108,1,8.7656699e-05,0.00052396611
184,6.0199723,1,8.6677064e-05,0.0094467492
185,5.9563644,1,8.5761221e-05,0.0035821755
186,5.9295782,1,8.5375548e-05,0.0026767393
187,5.8287552,1,8.3923872e-05,0.069614257
188,5.7879456,1,8.3336286e-05,0.23766891
189,5.7605372,1,8.2941653e-05,0.015444409
190,5.6746977,1,8.1705715e-05,0.0069012952
191,5.6059217,1,8.071546e-05,0.048999868
192,5.545416,1,7.9844283e-05,0.11587669
193,5.5237144,1,7.9531819e-05,0.051051793
194,5.5038101,1,7.9245232e-05,0.0018003631
195,5.430816,1,7.8194245e-05,0.0056227945
196,5.3471029,1,7.6988923e-05,0.026426025
197,5.2814698,1,7.6043921e-05,0.13104566
198,5.2511726,1,7.5607694e-05,0.0041330106
199,5.2308196,1,7.5314647e-05,0.025160306
200,5.1224532,1,7.375436e-05,0.084705444
201,5.1153852,1,7.3652593e-05,0.19786546
202,5.0874245,1,7.3250008e-05,0.001220429
203,4.9732992,1,7.1606803e-05,0.0078343311
204,4.9654411,1,7.149366e-05,0.0021580773
205,4.905099,1,7.062484e-05,0.0015288973
206,4.8588748,1,6.9959293e-05,0.16299092
207,4.8186313,1,6.9379857e-05,0.10970457
208,4.7894485,1,6.8959674e-05,0.040101647
209,4.7710641,1,6.8694972e-05,0.10636411
210,4.7371692,1,6.8206945e-05,0.0036030347
211,4.7014694,1,6.769293e-05,0.081306265
212,4.6628793,1,6.71373e-05,0.043301184
213,4.631132,1,6.6680194e-05,0.031547474
214,4.5501257,1,6.5513845e-05,0.03148912
215,4.4946734,1,6.471543e-05,0.010628293
216,4.4190884,1,6.3627138e-05,0.00046740874
217,4.4002471,1,6.3355856e-05,0.0087726749
218,4.391768,1,6.3233772e-05,0.21078949
219,4.3537812,1,6.2686829e-05,0.039788876
220,4.3103579,1,6.2061609e-05,0.025661908
221,4.2735326,1,6.153139e-05,0.087274541
222,4.219564,1,6.0754336e-05,0.00044200176
223,4.1762081,1,6.0130087e-05,0.03539718
224,4.1541586,1,5.9812612e-05,0.0073187513
225,4.1251218,1,5.9394534e-05,0.13488748
226,4.0953331,1,5.8965629e-05,0.011227449
227,4.0810354,1,5.8759767e-05,0.0051056716
228,4.0328136,1,5.8065457e-05,0.072858446
229,3.9563228,1,5.6964123e-05,0.11263519
230,3.9301331,1,5.6587038e-05,0.0019366447
231,3.9220201,1,5.6470224e-05,0.005336948
232,3.8908941,1,5.6022065e-05,0.00057391762
233,3.8556358,1,5.5514407e-05,0.055675032
234,3.8384126,1,5.5266423e-05,0.15904202
235,3.8022851,1,5.4746251e-05,0.092107625
236,3.7983104,1,5.4689021e-05,0.12525724
237,3.766013,1,5.4223996e-05,0.0088828585
238,3.740589,1,5.3857935e-05,1.6177802e-05
239,3.707651,1,5.3383685e-05,0.00029075118
240,3.6798506,1,5.2983407e-05,0.10770622
241,3.6243937,1,5.2184925e-05,0.021294656
242,3.5970905,1,5.1791808e-05,0.0024568703
243,3.5921174,1,5.1720203e-05,0.036532035
244,3.5627907,1,5.129795e-05,0.0074917287
245,3.5332739,1,5.087296e-05,0.068405499
246,3.5111883,1,5.0554966e-05,0.11411046
247,3.4464997,1,4.9623563e-05,0.0014003976
248,3.433565,1,4.9437327e-05,0.028957295
249,3.4118162,1,4.9124182e-05,0.01153394
250,3.3946555,1,4.8877098e-05,0.066263493
251,3.357221,1,4.8338106e-05,0.11877576
252,3.3460662,1,4.8177496e-05,0.02630028
253,3.3078539,1,4.7627306e-05,0.001023054
254,3.281724,1,4.7251081e-05,0.010514594
255,3.2493043,1,4.6784295e-05,0.036321667
256,3.2333605,1,4.6554732e-05,0.093897515
257,3.2119013,1,4.6245757e-05,0.17105404
258,3.1909552,1,4.594417e-05,0.048423244
259,3.1699386,1,4.5641567e-05,0.014948127
260,3.1628892,1,4.5540068e-05,0.0052980214
261,3.1282848,1,4.5041826e-05,0.21204701
262,3.0894639,1,4.4482873e-05,0.0012162557
263,3.0627541,1,4.4098298e-05,0.051907995
