r,J_learned,J_learned_std,count
1.1445705,15.913791,1.284293,3072
1.7515146,16.186813,1.3080524,3072
2.0819811,16.275341,1.3039465,3072
2.3398869,16.300005,1.3089776,3072
2.5612393,16.405255,1.3008934,3072
2.7579211,16.462573,1.3068806,3072
2.9328849,16.444579,1.3237599,3072
3.0970513,16.546376,1.3415075,3072
3.2508011,16.536402,1.3055253,3072
3.393409,16.541453,1.2955582,3072
3.5345902,16.562671,1.32079,3072
3.6771685,16.597354,1.3410943,3072
3.8143682,16.585298,1.3215881,3072
3.9461736,16.576035,1.3218005,3072
4.0748962,16.624785,1.3537216,3072
4.2046014,16.63883,1.3518493,3072
4.3341375,16.639584,1.3015591,3072
4.4625141,16.672744,1.3104767,3072
4.5902632,16.750676,1.3025489,3072
4.7202064,16.707345,1.2975859,3072
4.8493084,16.713218,1.2987311,3072
4.9821114,16.755972,1.2783177,3072
5.1167768,16.697052,1.3063933,3072
5.2524452,16.808825,1.2599384,3072
5.3870585,16.740466,1.2792728,3072
5.528306,16.822999,1.2608032,3072
5.6741678,16.83703,1.2312512,3072
5.8195486,16.877164,1.2146213,3072
5.972042,16.898922,1.2611245,3072
6.1328714,16.924546,1.204288,3072
6.2989054,16.946087,1.2181196,3072
6.4736485,17.016146,1.210232,3072
6.6626558,17.041295,1.1766364,3072
6.8724456,17.127785,1.18435,3072
7.0952218,17.201694,1.1811787,3072
7.3527434,17.274852,1.1465812,3072
7.6593464,17.346888,1.1421505,3072
8.0319809,17.485021,1.0827495,3072
8.5423429,17.702088,1.0937904,3072
9.602672,18.163024,1.047515,3072
