step,cos_sr,cos_plain,kappa_S,eff_rank_S,num_rank_S
41,1,0.070485382,43814428,1.4752586,1023
78,1,0.1018368,38669023,1.531898,1023
147,1,0.066476366,40502233,1.5024296,1023
279,1,0.048727428,29837603,1.5170212,1023
528,1,0.14243029,24095060,1.5348563,1023
1000,1,0.087692811,15473405,1.7378341,1023
1450,1,0.038435688,1.3616376e+08,1.7651237,2047
