r,J_learned,J_learned_std,count
1.1397938,28.852295,1.2976558,3072
1.746213,29.115575,1.2688395,3072
2.0882407,29.174294,1.2800173,3072
2.3509718,29.275571,1.3134923,3072
2.5624025,29.337189,1.3160512,3072
2.7520603,29.362856,1.2995611,3072
2.92904,29.399587,1.3088058,3072
3.0938705,29.405782,1.3143195,3072
3.2496972,29.416299,1.2942636,3072
3.3959591,29.49243,1.3143502,3072
3.5367069,29.535442,1.311188,3072
3.6727206,29.472765,1.3302247,3072
3.8092333,29.532621,1.3056872,3072
3.942586,29.543755,1.3037006,3072
4.0755451,29.523698,1.3543655,3072
4.20905,29.581434,1.3020174,3072
4.3392417,29.573961,1.2959364,3072
4.4645083,29.590794,1.2984711,3072
4.5889584,29.600529,1.2945707,3072
4.7176221,29.611288,1.316502,3072
4.8490738,29.614462,1.2928057,3072
4.9792319,29.596221,1.2632497,3072
5.1102595,29.663687,1.3055648,3072
5.2443568,29.683347,1.2887373,3072
5.3786662,29.704397,1.2560075,3072
5.5164081,29.683719,1.2537361,3072
5.6589342,29.740542,1.2437914,3072
5.8087368,29.792263,1.2435265,3072
5.9620725,29.82011,1.2248956,3072
6.1232139,29.864041,1.2279415,3072
6.2947708,29.899078,1.2126779,3072
6.4723322,29.900549,1.1625893,3072
6.6574507,29.970743,1.2047747,3072
6.8657719,29.998265,1.1588276,3072
7.0911312,30.10018,1.1484618,3072
7.353022,30.139608,1.1632358,3072
7.6531486,30.284629,1.1041551,3072
8.021153,30.450172,1.1028514,3072
8.5216847,30.603907,1.0551792,3072
9.5800162,31.092252,1.0297484,3072
