index,eigenvalue
1,23.733209
2,11.173692
3,10.011197
4,7.0357897
5,5.2507402
6,3.2448455
7,2.5571789
8,2.1698245
9,1.960142
10,1.5443685
11,1.154189
12,1.0223583
13,0.91263797
14,0.74500619
15,0.69218764
16,0.58587113
17,0.49802717
18,0.41038047
19,0.39879777
20,0.35482525
21,0.3120313
22,0.29678613
23,0.28999944
24,0.26645048
25,0.24477488
26,0.22359504
27,0.20395072
28,0.18024779
29,0.17699069
30,0.17156966
31,0.15478948
32,0.15130678
33,0.14177723
34,0.13834139
35,0.13102836
36,0.12264543
37,0.11305905
38,0.10870014
39,0.10250083
40,0.1007921
41,0.095455636
42,0.09361635
43,0.089403187
44,0.08890892
45,0.082452772
46,0.080272042
47,0.076758068
48,0.074020231
49,0.0727677
50,0.067485885
51,0.066158966
52,0.064673782
53,0.062345302
54,0.057951213
55,0.055691802
56,0.05257527
57,0.052234385
58,0.048658426
59,0.047855848
60,0.046394971
61,0.043806086
62,0.04208686
63,0.041073536
64,0.039086259
65,0.037566641
66,0.036108167
67,0.035651281
68,0.035267245
69,0.031922507
70,0.031148903
71,0.029628057
72,0.028967093
73,0.028194586
74,0.027220993
75,0.026435107
76,0.025820821
77,0.024046619
78,0.02339247
79,0.023019759
80,0.022740194
81,0.021956838
82,0.021695213
83,0.020149439
84,0.019440855
85,0.019212925
86,0.018692918
87,0.018345181
88,0.017978445
89,0.017848904
90,0.016597491
91,0.016028653
92,0.015029458
93,0.01479819
94,0.014315717
95,0.013835062
96,0.013729716
97,0.013531609
98,0.013384367
99,0.012994546
100,0.012001292
101,0.011700304
102,0.011619969
103,0.01151822
104,0.010969735
105,0.010632017
106,0.01040648
107,0.010058711
108,0.0097577582
109,0.0094730536
110,0.0094063421
111,0.0093661297
112,0.0091303078
113,0.0089956799
114,0.0086667946
115,0.0085856674
116,0.0084502971
117,0.0080954122
118,0.0079208701
119,0.0077246858
120,0.0076755421
121,0.0073896556
122,0.0072607269
123,0.0071899585
124,0.0069730202
