step,E_raw,E_clip,stderr,var
62,20.207996,20.2083,0.013687473,0.27761021
157,20.201602,20.201943,0.013958133,0.21220977
396,20.207953,20.209379,0.012354779,0.18323819
1000,20.204914,20.206965,0.013454565,0.19311778
1600,20.204064,20.20547,0.0048441412,0.20065173
