r,J_learned,J_learned_std,count
2.5880751,35.901775,1.7392995,3072
3.6938651,36.251607,1.7351276,3072
4.2759771,36.426876,1.7471915,3072
4.7249171,36.535652,1.7905824,3072
5.101962,36.604774,1.7630267,3072
5.4393672,36.703016,1.7891562,3072
5.7459596,36.709619,1.757729,3072
6.0394777,36.850015,1.7617922,3072
6.3142505,36.792103,1.8035248,3072
6.5764076,36.894949,1.7525207,3072
6.8339828,36.845647,1.7855077,3072
7.0815131,36.847561,1.7952121,3072
7.3261995,36.886477,1.8221234,3072
7.5741651,36.912459,1.764516,3072
7.8134149,36.925391,1.7934852,3072
8.0484177,36.915666,1.7942103,3072
8.2925862,36.920538,1.8336687,3072
8.5285213,36.98426,1.8555744,3072
8.7669974,36.979129,1.7847916,3072
9.0129368,37.046892,1.7674592,3072
9.2599021,36.937675,1.7603324,3072
9.5087679,36.978423,1.724066,3072
9.7568957,37.043668,1.7359866,3072
10.011147,37.078626,1.7161465,3072
10.274044,37.055855,1.757337,3072
10.535337,37.114981,1.6930175,3072
10.804746,37.167463,1.7245674,3072
11.07949,37.150345,1.6993088,3072
11.369667,37.207011,1.6805141,3072
11.670527,37.238593,1.6819448,3072
11.978752,37.312741,1.6716874,3072
12.300325,37.327975,1.6756936,3072
12.643967,37.434171,1.6796651,3072
13.008087,37.509415,1.6232471,3072
13.422618,37.610513,1.6301514,3072
13.874364,37.707155,1.5674027,3072
14.404023,37.826452,1.55484,3072
15.046896,38.009046,1.5313337,3072
15.939001,38.2439,1.519188,3072
17.78261,38.867641,1.4680375,3072
