r,J_learned,J_learned_std,count
2.4594549,41.132162,1.7487667,3072
3.5828247,41.464431,1.7501598,3072
4.1887354,41.624235,1.7635041,3072
4.6420523,41.755728,1.7696754,3072
5.0375692,41.807599,1.8260917,3072
5.3905855,41.854267,1.8389924,3072
5.7086415,41.953019,1.8373049,3072
6.0051062,41.941648,1.7930788,3072
6.2940045,42.019383,1.8212933,3072
6.5629801,42.023488,1.7900273,3072
6.8212354,42.084875,1.8168292,3072
7.0763321,42.040649,1.8231696,3072
7.3264097,42.108365,1.8327139,3072
7.574462,42.079317,1.8063183,3072
7.8170849,42.124775,1.7975758,3072
8.0554818,42.097078,1.7992116,3072
8.2949373,42.102577,1.782675,3072
8.5365858,42.125147,1.8301937,3072
8.7709424,42.134677,1.8018347,3072
9.0117799,42.106516,1.8071953,3072
9.2537115,42.171786,1.7663053,3072
9.4985694,42.195248,1.7868124,3072
9.7410561,42.221166,1.7274941,3072
9.9893523,42.245305,1.7426027,3072
10.242718,42.270025,1.7693703,3072
10.500923,42.289342,1.7240701,3072
10.765338,42.363605,1.7172397,3072
11.045123,42.391664,1.6887282,3072
11.32509,42.395158,1.6718356,3072
11.613789,42.449511,1.7189424,3072
11.921517,42.521651,1.6787313,3072
12.248507,42.576187,1.6744367,3072
12.592699,42.643268,1.6179841,3072
12.964194,42.680093,1.6356885,3072
13.379091,42.763162,1.61686,3072
13.844459,42.880966,1.602616,3072
14.392407,43.068411,1.5740832,3072
15.037825,43.233947,1.5527185,3072
15.937942,43.516145,1.4752254,3072
17.790224,44.119466,1.4575145,3072
