step,cos_sr,cos_plain,kappa_S,eff_rank_S,num_rank_S
31,0.93264686,0.23487133,9.5616444e+11,3.8227354,1022
78,0.90074848,0.067865743,9.8678552e+11,3.7304817,1015
198,0.86982977,0.072251978,9.8753476e+11,3.6999518,1022
500,0.88208942,0.16017979,9.8963895e+11,3.6739548,1010
820,0.73619074,0.046989339,9.9796601e+11,3.7011142,1452
