r,J_learned,J_learned_std,count
2.5289492,35.104425,1.7311062,3072
3.642822,35.559452,1.7688047,3072
4.2549898,35.680481,1.7295426,3072
4.7045822,35.795077,1.7384558,3072
5.0907865,35.830064,1.7689538,3072
5.4427758,35.908369,1.7445328,3072
5.7568697,36.031843,1.7961169,3072
6.0468701,35.995047,1.8265198,3072
6.3144684,36.0012,1.7704551,3072
6.5818653,36.053822,1.7615317,3072
6.8378906,36.09007,1.7932523,3072
7.0862176,36.067079,1.7937238,3072
7.3299089,36.137652,1.7853137,3072
7.5693555,36.173817,1.7826841,3072
7.8021891,36.113152,1.7806405,3072
8.0415851,36.142432,1.8244941,3072
8.2790166,36.163756,1.8003776,3072
8.5161249,36.173995,1.8276072,3072
8.7508451,36.167816,1.7573689,3072
8.9903661,36.173511,1.8203505,3072
9.2297301,36.212763,1.7749429,3072
9.4743106,36.188543,1.749099,3072
9.7247287,36.226743,1.758776,3072
9.978555,36.2596,1.7212432,3072
10.233051,36.298125,1.724708,3072
10.499483,36.325623,1.6891989,3072
10.772666,36.416806,1.7676033,3072
11.055911,36.378872,1.6753306,3072
11.353363,36.402089,1.7067253,3072
11.643324,36.469369,1.6830992,3072
11.946968,36.555737,1.6291158,3072
12.276567,36.557807,1.6208887,3072
12.625036,36.597847,1.6048136,3072
12.998864,36.700601,1.6566177,3072
13.416263,36.780256,1.5886465,3072
13.877872,36.929744,1.5714859,3072
14.411412,37.017532,1.5220724,3072
15.065845,37.245737,1.468861,3072
15.966904,37.436394,1.439203,3072
17.81303,38.083078,1.421303,3072
