r,J_learned,J_learned_std,count
0.45534896,9.9053579,0.80537409,768
0.73073997,10.105529,0.82790233,768
0.89313479,10.125407,0.80863855,768
1.0207925,10.179191,0.80703933,768
1.1297777,10.200084,0.83905179,768
1.2266537,10.206427,0.86501052,768
1.314143,10.238122,0.82134061,768
1.3932304,10.26884,0.82938692,768
1.4669603,10.242112,0.86151481,768
1.540593,10.239548,0.81558629,768
1.6123598,10.350678,0.80006877,768
1.6778575,10.360459,0.7870114,768
1.7420729,10.329239,0.86396356,768
1.808805,10.362162,0.82141626,768
1.8732383,10.324719,0.7882856,768
1.9363682,10.32826,0.83371592,768
1.9989901,10.31437,0.79565723,768
2.0618342,10.358415,0.84529146,768
2.1260974,10.413779,0.79550654,768
2.1870628,10.419222,0.80622128,768
2.2469031,10.394908,0.78141011,768
2.3092787,10.507237,0.77999674,768
2.3707583,10.411076,0.79148847,768
2.4327735,10.393632,0.77321879,768
2.4970867,10.434063,0.78893398,768
2.5613915,10.484077,0.77342,768
2.6282122,10.514043,0.7862093,768
2.6972537,10.516555,0.76318954,768
2.7736615,10.514746,0.76731317,768
2.8475585,10.537322,0.71615612,768
2.9259198,10.596698,0.74947425,768
3.0084647,10.612325,0.71666661,768
3.096666,10.688147,0.73541943,768
3.1930556,10.70633,0.73579293,768
3.3002259,10.692322,0.74043615,768
3.4272467,10.800246,0.6906204,768
3.5791929,10.845938,0.70283492,768
3.7568083,10.945126,0.66432711,768
4.0078809,11.052696,0.68137381,768
4.5426413,11.361677,0.65945925,768
