step,E_raw,E_clip,stderr,var
75,0.013845216,0.013782437,6.9051387e-06,5.669913e-08
159,0.013831232,0.01377945,6.6840263e-06,5.2359342e-08
335,0.013783204,0.01376706,7.7634002e-06,6.4582569e-08
709,0.013819628,0.013779407,9.9453288e-06,9.1353139e-08
1500,0.01383789,0.013801711,1.2023763e-05,2.2296355e-07
