step,cos_sr,cos_plain,kappa_S,eff_rank_S,num_rank_S
75,0.99999657,0.1873639,9.8179757e+11,1.5525066,296
159,0.9999989,0.21382244,9.7991413e+11,1.6120934,294
335,0.999999,0.15876093,9.9858729e+11,1.552578,298
709,0.99999956,0.47300237,9.7562115e+11,1.5079261,302
1500,0.99999953,0.32303878,9.5703357e+11,1.2882075,327
