r,J_learned,J_learned_std,count
2.5857985,25.62509,1.7705285,1536
3.6776153,26.001608,1.7060319,1536
4.24709,26.173187,1.8200646,1536
4.7025496,26.324412,1.7644647,1536
5.0832402,26.366087,1.7884973,1536
5.4310744,26.408275,1.7823754,1536
5.737168,26.454766,1.7469918,1536
6.0143183,26.543202,1.7380438,1536
6.2920822,26.584121,1.7556674,1536
6.5651021,26.511223,1.8600311,1536
6.822485,26.577008,1.8309588,1536
7.0693868,26.71028,1.835366,1536
7.3142481,26.749334,1.8169811,1536
7.5556643,26.604185,1.7776535,1536
7.797592,26.549016,1.7573493,1536
8.0297094,26.714736,1.8189485,1536
8.2687666,26.656215,1.8459,1536
8.5053053,26.713813,1.7432301,1536
8.7367203,26.696696,1.806662,1536
8.9807072,26.727126,1.7864056,1536
9.2279965,26.763799,1.8065512,1536
9.4734815,26.804402,1.738246,1536
9.7116473,26.791803,1.760934,1536
9.9667692,26.777007,1.782944,1536
10.231052,26.842486,1.7896336,1536
10.493131,26.861728,1.6997218,1536
10.766202,26.806706,1.7538538,1536
11.045217,26.857598,1.6840105,1536
11.33316,27.023507,1.6964715,1536
11.62328,27.008112,1.6621446,1536
11.93168,27.020987,1.6542036,1536
12.256516,27.083754,1.6194355,1536
12.612339,27.194869,1.5744453,1536
12.980695,27.22529,1.5691637,1536
13.385664,27.315687,1.6110711,1536
13.834178,27.423389,1.5938189,1536
14.350339,27.582456,1.504465,1536
14.990612,27.744103,1.5385126,1536
15.888121,28.030649,1.4716765,1536
17.740862,28.578765,1.3990464,1536
