step,cos_sr,cos_plain,kappa_S,eff_rank_S,num_rank_S
62,1,0.15062692,15814416,1.6588853,511
117,1,0.082439203,1.3291282e+08,1.3937674,511
222,1,0.18456924,58231354,1.4585976,511
419,1,0.087259277,6887156.6,1.5464745,511
793,1,0.062143621,4884115.4,1.6486563,511
1500,1,0.12716702,2744828.5,1.7631291,511
3000,1,0.1780574,13496534,2.3707069,1023
