step,E_raw,E_clip,stderr,var
125,20.191865,20.191108,0.016423713,0.13206524
236,20.181441,20.180939,0.012033094,0.10814166
446,20.170244,20.169465,0.017138306,0.10272441
841,20.144571,20.170235,0.0087435421,0.06055409
1589,20.169102,20.165953,0.0096671282,0.037446232
3000,20.155091,20.154079,0.0066368921,0.028145586
5000,20.15564,20.156532,0.0023263499,0.02509359
