r,J_learned,J_learned_std,count
0.43828904,16.591714,0.8103983,1536
0.72782427,16.820393,0.82774426,1536
0.89131893,16.864822,0.83042779,1536
1.016768,16.889251,0.83113927,1536
1.120665,16.929635,0.84589535,1536
1.2120495,16.932044,0.81891169,1536
1.2986202,16.963977,0.8436353,1536
1.3781399,16.969744,0.8338558,1536
1.4511941,16.991349,0.84227149,1536
1.5230548,17.020359,0.82670329,1536
1.5930917,17.005376,0.86641961,1536
1.6625881,17.02384,0.83840247,1536
1.7281641,17.013189,0.83572358,1536
1.7912759,17.026228,0.83565025,1536
1.8532232,17.049652,0.84278803,1536
1.9153137,17.049564,0.80974958,1536
1.9773262,17.026234,0.85325734,1536
2.0381261,17.091562,0.80424415,1536
2.0997383,17.116937,0.83007065,1536
2.1602157,17.062207,0.83854103,1536
2.2208927,17.141055,0.81436939,1536
2.2826276,17.14083,0.81108583,1536
2.3451083,17.136531,0.80426558,1536
2.4082971,17.12007,0.813552,1536
2.4712631,17.160635,0.77595696,1536
2.538779,17.214695,0.79864299,1536
2.6075819,17.224535,0.80510161,1536
2.6771796,17.227797,0.78468561,1536
2.7490875,17.257886,0.75448342,1536
2.8261892,17.295452,0.77564657,1536
2.9069635,17.295428,0.74286183,1536
2.9916506,17.368317,0.72836672,1536
3.0803016,17.379295,0.76064005,1536
3.1822649,17.411032,0.73180363,1536
3.2881825,17.472642,0.7317423,1536
3.4092613,17.491557,0.73073332,1536
3.5513397,17.61073,0.69740014,1536
3.7392852,17.67235,0.68417106,1536
3.9964686,17.820517,0.64582909,1536
4.541813,18.099607,0.65302751,1536
