r,J_learned,J_learned_std,count
0.57661571,155.01975,2.8029781,9728
0.93480131,155.12716,2.805745,9728
1.1430849,155.16135,2.820407,9728
1.307278,155.13738,2.7782295,9728
1.4517491,155.23349,2.7946937,9728
1.5814289,155.19144,2.7796663,9728
1.700574,155.27347,2.7846478,9728
1.8134029,155.21777,2.8034872,9728
1.9225407,155.21669,2.7988902,9728
2.0268521,155.34916,2.8095904,9728
2.129406,155.2769,2.7843117,9728
2.2315793,155.3388,2.8091222,9728
2.3312982,155.33402,2.8134959,9728
2.4300271,155.28852,2.8026975,9728
2.5283656,155.34064,2.7856077,9728
2.6274767,155.338,2.7756821,9728
2.7260874,155.32047,2.7858874,9728
2.824627,155.39241,2.8077359,9728
2.9219652,155.38259,2.7667355,9728
3.0209321,155.34313,2.8123177,9728
3.1213367,155.36993,2.8001577,9728
3.2217637,155.40876,2.8051387,9728
3.3226485,155.37244,2.7845142,9728
3.4263772,155.47178,2.8147478,9728
3.5303861,155.48146,2.8010031,9728
3.6372463,155.45934,2.7712133,9728
3.7463704,155.51476,2.808496,9728
3.8593139,155.52332,2.7750636,9728
3.9781961,155.52464,2.8239267,9728
4.1005486,155.55768,2.7844427,9728
4.2288636,155.57216,2.7623711,9728
4.3634653,155.62374,2.7959511,9728
4.5068554,155.64162,2.8109917,9728
4.6607848,155.64114,2.7792754,9728
4.8297255,155.72334,2.7161457,9728
5.0170005,155.80071,2.7531249,9728
5.228626,155.93659,2.7623846,9728
5.4844411,156.0389,2.7275586,9728
5.8270565,156.30752,2.7368716,9728
6.4974059,156.96033,2.7168423,9728
