step,cos_sr,cos_plain,kappa_S,eff_rank_S,num_rank_S
75,0.99977994,0.22074914,1.2630873e+11,5.0188941,1023
159,0.99967243,0.22936317,9.8048274e+11,2.0520085,390
335,0.99999217,0.13695279,9.6819715e+11,1.5414752,394
709,0.99981499,0.14947955,9.9215484e+11,2.0891239,617
1500,0.99987838,0.23390802,9.9618149e+11,1.3591399,360
