step,E_raw,E_clip,stderr,var
75,0.71685872,0.71740677,0.0017796907,0.0032710779
159,0.77453802,0.76983802,0.0014559934,0.002421573
335,0.92827708,0.81474749,0.0025235456,0.0078365307
709,0.84618033,0.83586369,0.0032930656,0.011089488
1500,0.85879214,0.83029602,0.0017049124,0.0036759128
