step,E_raw,E_clip,stderr,var
187,11.798651,11.798289,0.0061319001,0.042773317
472,11.788382,11.788191,0.0058619463,0.036641909
1189,11.799075,11.7989,0.0056691399,0.034120942
3000,11.783747,11.786549,0.0073420678,0.032325903
4000,11.789921,11.790053,0.0019572929,0.030358245
