r,J_learned,J_learned_std,count
0.84718895,85.076642,2.1680729,6759
1.3350363,85.284239,2.19129,6758
1.6089579,85.358907,2.208596,6759
1.8269259,85.400855,2.1674398,6758
2.0161998,85.451835,2.1855924,6758
2.1833435,85.486696,2.2171452,6759
2.3383482,85.520086,2.2223184,6758
2.4823571,85.463763,2.2155047,6758
2.618761,85.484489,2.1669307,6759
2.7507203,85.458164,2.1868357,6758
2.8795949,85.582886,2.223367,6759
3.0055574,85.567889,2.2295855,6758
3.1285628,85.606621,2.1783376,6758
3.2512319,85.604915,2.1826746,6759
3.3730379,85.569002,2.1654043,6758
3.4938492,85.583998,2.1989196,6758
3.6140508,85.575358,2.198158,6759
3.7335027,85.610874,2.1589067,6758
3.8555476,85.639941,2.197943,6759
3.9772274,85.653976,2.1966878,6758
4.1002524,85.710404,2.1891369,6758
4.2257024,85.746903,2.1868651,6759
4.3551975,85.717582,2.2041705,6758
4.4834105,85.664197,2.1726659,6759
4.6185221,85.692017,2.1576012,6758
4.7566645,85.739181,2.1480045,6758
4.8970851,85.840254,2.1944575,6759
5.0415217,85.779723,2.1836681,6758
5.1899696,85.80807,2.1682229,6758
5.3483474,85.808278,2.1497064,6759
5.5135108,85.872247,2.1425953,6758
5.6853507,85.836351,2.1647693,6758
5.8659794,85.925028,2.1268705,6759
6.0567115,86.004194,2.0986229,6758
6.2667536,86.085373,2.1135056,6759
6.5008304,86.139396,2.0880978,6758
6.7652493,86.271017,2.0750294,6758
7.0868329,86.401057,2.0397086,6759
7.5141874,86.753133,1.9961955,6758
8.4003226,87.298976,1.9711554,6759
