step,cos_sr,cos_plain,kappa_S,eff_rank_S,num_rank_S
87,0.98271235,0.28664121,9.9720462e+11,1.5416523,872
220,0.98688607,0.39309782,9.8056285e+11,2.0331486,825
555,0.86969754,0.37576559,9.8236738e+11,1.1149704,305
1400,0.77593374,0.33360435,9.8865485e+11,1.1023114,303
1700,0.82400461,0.37354196,9.5502683e+11,1.1159698,330
