step,cos_sr,cos_plain,kappa_S,eff_rank_S,num_rank_S
31,0.9538864,0.052497462,4.188361e+11,1.158944,1023
78,0.9484031,0.080848804,1.6783622e+11,1.2483842,1023
198,0.9858296,0.084928059,2.4744569e+10,1.2828828,1023
500,1,0.10527474,2.1097273e+09,1.3430311,1023
820,0.99662496,0.024852829,2.3517249e+10,1.4366802,2047
