step,cos_sr,cos_plain,kappa_S,eff_rank_S,num_rank_S
25,0.98639717,0.18839222,3.9023183e+11,4.5006828,1023
63,0.95017549,0.080207216,6.3691612e+11,3.6429348,1023
159,0.91274999,0.1707432,5.8703692e+11,3.6889035,1023
400,0.92434264,0.11771943,4.2165113e+11,3.9420939,1023
720,0.81037708,0.030597754,9.9741976e+11,3.9750945,1659
