step,E_raw,E_clip,stderr,var
25,0.69617997,0.69625431,0.0005677523,0.00025057109
63,0.69180103,0.69180643,0.00026063467,6.3181376e-05
159,0.69104339,0.69103732,0.00019857429,4.1518346e-05
400,0.69122367,0.69119861,0.00016457967,3.5337295e-05
720,0.69080905,0.69082585,5.6021844e-05,3.4148537e-05
