r,J_learned,J_learned_std,count
15.141945,97.722168,2.9657238,3072
19.27973,98.413952,3.0011897,3072
21.419109,98.58016,3.019451,3072
23.046461,98.851013,3.0429344,3072
24.411297,98.981331,3.0294277,3072
25.615947,99.125815,2.9866094,3072
26.730457,99.243057,3.0379096,3072
27.767729,99.362802,3.037458,3072
28.791998,99.341656,3.034434,3072
29.768645,99.469848,3.0966225,3072
30.728834,99.662664,3.0329108,3072
31.670832,99.621739,3.1071556,3072
32.60677,99.552766,3.0718713,3072
33.546594,99.63063,3.0881958,3072
34.475246,99.535811,3.1684771,3072
35.418284,99.671175,3.1325749,3072
36.388035,99.598225,3.1687654,3072
37.369357,99.639248,3.0949583,3072
38.361646,99.619128,3.1185398,3072
39.397118,99.643102,3.0934213,3072
40.43225,99.507697,3.1646524,3072
41.499365,99.577386,3.134369,3072
42.599998,99.526157,3.1122539,3072
43.728147,99.625795,3.0810942,3072
44.892283,99.585846,3.0867666,3072
46.083218,99.580141,3.0516067,3072
47.266185,99.560782,3.0604193,3072
48.483639,99.567545,3.0378564,3072
49.68392,99.6869,2.9720878,3072
50.946884,99.78901,2.944515,3072
52.2767,99.771023,2.9390732,3072
53.636168,99.881603,2.9482454,3072
55.081927,99.967683,2.9119123,3072
56.590299,100.18949,2.9280994,3072
58.156602,100.32112,2.8299934,3072
59.904505,100.48164,2.7829343,3072
61.845168,100.63469,2.8010046,3072
64.144512,101.01078,2.7160697,3072
67.182774,101.46526,2.6657731,3072
73.264185,102.39725,2.5986841,3072
