r,J_learned,J_learned_std,count
2.8023153,167.72462,3.5418134,6759
4.042584,168.06465,3.5576228,6758
4.7324838,168.21736,3.576268,6759
5.2661506,168.29975,3.6199632,6758
5.7277678,168.47739,3.5579463,6758
6.1535496,168.47957,3.5942811,6759
6.5508016,168.44941,3.622172,6758
6.9279661,168.50394,3.5804585,6758
7.2859877,168.5233,3.5557626,6759
7.6355545,168.52488,3.5665726,6758
7.9786705,168.4752,3.6036588,6759
8.3131735,168.54174,3.5500161,6758
8.6504839,168.52004,3.5927376,6758
8.9813922,168.57588,3.5531506,6759
9.3104932,168.60723,3.5615528,6758
9.6447817,168.66954,3.5736053,6758
9.9779411,168.63793,3.6116744,6759
10.310371,168.61508,3.5693022,6758
10.648111,168.5761,3.5709347,6759
10.992562,168.69108,3.5741206,6758
11.337331,168.71434,3.5335446,6758
11.688922,168.62917,3.5431994,6759
12.041879,168.70137,3.543758,6758
12.403354,168.70894,3.5642546,6758
12.769999,168.8186,3.5447398,6759
13.148008,168.80683,3.5570174,6758
13.53548,168.75083,3.5629793,6759
13.932561,168.82897,3.4870477,6758
14.340904,168.75631,3.5156579,6758
14.761425,168.90789,3.5201318,6759
15.196629,169.00244,3.5265048,6758
15.651463,168.98899,3.5195898,6758
16.139018,168.9465,3.4958632,6759
16.652636,169.12397,3.5075988,6758
17.20823,169.1789,3.4517405,6759
17.817467,169.32724,3.4236188,6758
18.511258,169.48148,3.4325955,6758
19.347865,169.78326,3.3885413,6759
20.442262,170.0966,3.3019193,6758
22.602757,171.03922,3.2779762,6759
