step,E_raw,E_clip,stderr,var
187,0.79045139,0.79043584,0.0025661723,0.0052345278
472,0.74226103,0.74226103,0.001643918,0.0026283449
1189,0.70222823,0.70222823,0.00061254232,0.00032748034
3000,0.69407848,0.69424259,0.00032643378,0.00012217613
4000,0.6943964,0.69447093,0.00012769205,0.00011334775
