step,cos_sr,cos_plain,kappa_S,eff_rank_S,num_rank_S
75,1,0.25083646,12111.641,7.8417664,255
159,1,0.17651479,17639.641,6.4770306,255
335,1,0.28626018,18525.578,6.4356085,255
709,1,0.25902924,12398.533,8.8018857,255
1500,1,0.2704846,13642.521,8.368414,255
