r,J_learned,J_learned_std,count
15.1572,102.73306,2.9355057,768
19.129793,103.41335,2.9110606,768
21.341081,103.66595,3.0999281,768
22.949097,103.80504,3.0816115,768
24.382562,104.38086,2.9969369,768
25.587853,104.11445,3.0894333,768
26.722649,104.32734,2.9670464,768
27.802278,104.25951,3.2177919,768
28.839298,104.21405,3.1831234,768
29.837186,104.55939,3.2288429,768
30.829439,104.49522,3.1580305,768
31.757096,104.75059,3.0338387,768
32.70104,104.44284,3.0876006,768
33.660011,104.79496,3.0750192,768
34.631625,104.59553,3.1150517,768
35.637294,104.64242,3.1857791,768
36.633433,104.53498,3.1241474,768
37.66452,104.55166,3.1871785,768
38.718623,104.71892,3.220485,768
39.779292,104.58738,3.177046,768
40.803923,104.7239,3.1017611,768
41.911856,104.48615,2.9629786,768
43.029495,104.57647,3.0266436,768
44.116231,104.39112,3.1592219,768
45.220331,104.5672,2.966386,768
46.324317,104.4481,3.2018874,768
47.474266,104.5083,3.0641124,768
48.583823,104.68975,3.0816447,768
49.741052,104.95152,2.8580534,768
50.977784,104.66401,3.0107152,768
52.195844,105.05716,2.986201,768
53.536705,104.93022,2.7860254,768
54.883928,105.14409,3.0310812,768
56.28574,105.21915,2.9322323,768
57.739555,105.32706,2.909714,768
59.425835,105.64149,2.6607601,768
61.430571,105.61152,2.7198435,768
63.805964,106.05924,2.7034102,768
66.85991,106.54331,2.6814075,768
73.082748,107.57602,2.7538871,768
