N,omega,S,occ,cuts,pt,used_key,frames,psi_mag_mean,psi_mag_std,ang_effrank_per_shell,ang_m1_per_shell,ang_m2_per_shell,rad_effrank_per_shell,rad_m1_per_shell,rad_m2_per_shell,breathing_frac_per_shell,classical_soft_weight_3,classical_soft_k_eff_3,classical_soft_weight_5,classical_soft_k_eff_5,classical_soft_weight_10,classical_soft_k_eff_10,classical_effrank,classical_breathing_mode_index,classical_breathing_lambda,classical_breathing_dot,classical_breathing_weight,principal_angles_deg,principal_angle_mean_deg,principal_angle_max_deg,soft_capture_k,soft_capture_k_dim,weighted_angle_deg,comm_rel
6,0.01,2,"(1, 5)","(1,)",../results/tables/6/omega_0.01000/20251231_002529/gr_N6_run_omega_0.01000.pt,samples_X_bohr,30000,0.43405177719763577,0.21008382067882117,"-,1.992","-,0.454","-,0.546","-,1.990","-,0.449","-,0.551","-,0.129047",0.5842020995869568,3,0.7063037758783236,5,1.0,10,8.268386616465769,9,0.00029999850937281107,0.9999999998019469,0.0379158138852568,"0.00,0.00,0.00,2.67,13.95,83.68",16.71764293562577,83.67655133026189,0.917084182658589,6,16.735329120924593,0.10518814060474276
