r,J_learned,J_learned_std,count
2.136958,29.241246,1.954654,3072
3.3465821,29.478171,1.8980228,3072
3.9861615,29.56514,1.9390971,3072
4.4722859,29.637217,1.9867622,3072
4.8862391,29.713727,1.950225,3072
5.2563544,29.769646,1.9675649,3072
5.5813267,29.903825,1.9774073,3072
5.8860211,29.901399,1.9675748,3072
6.181155,29.929774,1.9596363,3072
6.4570995,29.998561,1.9668986,3072
6.7243512,29.919243,1.9844456,3072
6.9859264,30.009006,1.9917794,3072
7.2453339,30.009012,1.9854529,3072
7.4911699,30.082472,2.0198794,3072
7.7305281,30.123375,2.0318574,3072
7.9683561,30.120557,1.9767003,3072
8.2110193,30.140161,2.0182255,3072
8.4528862,30.210233,1.9529974,3072
8.7014299,30.260335,1.9823865,3072
8.9398975,30.191061,1.987064,3072
9.183829,30.201078,1.9703769,3072
9.4329743,30.330361,1.9789587,3072
9.6830151,30.257373,2.0007576,3072
9.9457938,30.255016,1.9696156,3072
10.203116,30.372443,1.9830046,3072
10.461623,30.405403,1.9750042,3072
10.733004,30.450417,1.9780093,3072
11.023034,30.47723,1.9650763,3072
11.322484,30.476144,1.9028041,3072
11.629201,30.543303,1.981646,3072
11.948938,30.699032,1.9108478,3072
12.279078,30.731674,1.9105966,3072
12.643997,30.798818,1.9211694,3072
13.040405,30.868471,1.8837593,3072
13.472351,31.033659,1.8493534,3072
13.956304,31.129728,1.8358797,3072
14.517167,31.320317,1.814284,3072
15.20568,31.560607,1.8846395,3072
16.203445,31.956244,1.7840306,3072
18.386113,32.921929,1.8849157,3072
