step,cos_sr,cos_plain,kappa_S,eff_rank_S,num_rank_S
75,1,0.89625949,583735.43,8.3549094,1023
159,1,0.14089029,773651.74,7.4306761,1023
335,1,0.15057508,513566.32,7.4380458,1023
709,1,0.21825045,660433.02,7.1400698,1023
1500,1,0.32315986,732500.96,7.3742857,1023
