r,J_learned,J_learned_std,count
15.253242,102.29896,2.9651117,3072
19.355564,102.94986,2.9634827,3072
21.464879,103.30114,2.9757343,3072
23.046538,103.53683,2.9974537,3072
24.345606,103.59047,2.9987085,3072
25.531206,103.74269,2.9601715,3072
26.627102,103.84939,3.0218926,3072
27.662337,103.87496,3.0674886,3072
28.65716,104.0564,3.060534,3072
29.640049,103.99142,3.0337027,3072
30.592756,104.09872,3.0052921,3072
31.538783,104.17259,3.194954,3072
32.483998,104.20196,3.1318299,3072
33.420565,104.15791,3.1217378,3072
34.391725,104.26666,3.1218194,3072
35.36752,104.37066,3.1374319,3072
36.345093,104.24093,3.1215585,3072
37.33235,104.20405,3.1241077,3072
38.341713,104.21565,3.1496506,3072
39.392672,104.14444,3.1501866,3072
40.470737,104.07644,3.1331894,3072
41.539938,104.22895,3.1162746,3072
42.604543,104.18276,3.108394,3072
43.737625,104.17554,3.0684639,3072
44.880373,104.22285,3.0509564,3072
46.015241,104.2295,3.0092291,3072
47.170667,104.18596,3.0652997,3072
48.365255,104.17005,3.0429622,3072
49.588578,104.36913,3.0218096,3072
50.836557,104.37198,2.913622,3072
52.162254,104.36674,2.9768112,3072
53.510718,104.48822,2.8743727,3072
54.933083,104.61851,2.8670241,3072
56.423899,104.74806,2.9427397,3072
58.000042,104.81055,2.8525412,3072
59.745669,105.15023,2.8010534,3072
61.696569,105.30427,2.7331486,3072
64.006923,105.63886,2.7905268,3072
67.136129,106.08654,2.6616768,3072
73.410277,107.04091,2.5876672,3072
