step,cos_sr,cos_plain,kappa_S,eff_rank_S,num_rank_S
25,0.97782161,0.19244116,3.8514354e+11,4.4067019,1023
63,0.97407755,0.12110872,3.9798336e+11,3.8390958,1023
159,0.9321086,0.11457918,4.3099494e+11,3.7667546,1023
400,0.93129954,0.14065381,2.7118404e+11,3.9327458,1023
720,0.83763414,0.067710428,9.934001e+11,3.9063574,1652
