r,J_learned,J_learned_std,count
15.417559,509.56397,5.833616,6759
20.02395,510.1429,5.8928907,6758
22.559609,510.4076,5.867949,6759
24.639931,510.59045,5.8291542,6758
26.438677,510.59394,5.8869831,6758
28.123338,510.62492,5.8975784,6759
29.735917,510.71336,6.0391415,6758
31.293806,510.66838,6.0037269,6758
32.827479,510.6197,5.9197708,6759
34.33357,510.64661,5.9485147,6758
35.839813,510.63989,5.9275235,6759
37.346663,510.67457,5.9663017,6758
38.823901,510.58923,5.8498801,6758
40.307131,510.65176,5.9337965,6759
41.765103,510.88647,5.8809176,6758
43.250103,510.80914,5.9101707,6758
44.720502,510.74878,5.8431693,6759
46.200041,510.94756,5.9042546,6758
47.693041,510.8037,5.8431513,6759
49.203371,511.04027,5.8939781,6758
50.746557,510.94289,5.9231091,6758
52.31578,510.93346,5.9292664,6759
53.907691,511.04612,5.9242642,6758
55.551748,510.82461,5.9839226,6759
57.243043,510.96224,5.9129044,6758
58.939372,510.93652,5.9552135,6758
60.696971,510.97965,5.9717959,6759
62.51675,511.06075,5.9584318,6758
64.339961,510.97389,5.8724172,6758
66.24803,510.91633,5.876704,6759
68.185838,510.95342,5.906895,6758
70.158885,511.05144,5.8417732,6758
72.226546,511.20144,5.8347006,6759
74.366713,511.28208,5.826546,6758
76.617382,511.26197,5.8461371,6759
79.092312,511.52524,5.8718955,6758
81.821548,511.80614,5.8395839,6758
85.034561,512.26162,5.6226551,6759
89.051036,512.66968,5.6420802,6758
96.597941,514.36366,5.6660908,6759
