step,cos_sr,cos_plain,kappa_S,eff_rank_S,num_rank_S
75,0.99986173,0.24967309,9.813312e+11,1.2302874,1002
159,0.99996417,0.60457048,9.8498159e+11,1.230694,998
335,0.99997798,0.24227505,9.8578945e+11,1.226995,996
709,0.99997731,0.2306016,9.9934838e+11,1.1995189,1008
1500,0.99999459,0.3594627,9.9139738e+11,1.2256963,993
