step,E_raw,E_clip,stderr,var
75,1.6600624,1.6585299,0.00019604914,4.4315406e-05
159,1.6599037,1.6572822,0.00026722088,9.1644253e-05
335,1.6595943,1.6566086,0.00053607962,0.00023032402
709,1.6598777,1.6554456,0.00046837713,0.00022821015
1500,1.6579951,1.654631,0.000702019,0.00044687496
