step,cos_sr,cos_plain,kappa_S,eff_rank_S,num_rank_S
75,0.99990196,0.29330166,9.8103337e+11,3.4476681,769
159,0.99992209,0.34168711,9.7798356e+11,3.3010866,757
335,0.99998246,0.29444258,9.8263395e+11,3.3707733,773
709,0.9999759,0.43209107,9.970942e+11,3.2899966,754
1500,0.99998882,0.23802134,9.7535526e+11,3.3092881,772
