r,J_learned,J_learned_std,count
1.1542282,18.593819,1.3139252,3072
1.7693515,18.907468,1.2962896,3072
2.1041895,19.020054,1.3016126,3072
2.358633,19.083327,1.3177672,3072
2.5695558,19.16216,1.3215337,3072
2.7587269,19.167124,1.3257972,3072
2.9338577,19.209288,1.3195699,3072
3.0949417,19.216398,1.3368674,3072
3.2460863,19.269591,1.3580108,3072
3.3941592,19.243819,1.3329945,3072
3.5374791,19.293202,1.3413741,3072
3.6744052,19.322343,1.3392373,3072
3.8086348,19.33844,1.336108,3072
3.9424714,19.364548,1.3223124,3072
4.073378,19.379288,1.3444025,3072
4.2016023,19.33244,1.3280848,3072
4.3297692,19.408675,1.3335921,3072
4.4571131,19.455155,1.3531162,3072
4.5841142,19.420012,1.3020915,3072
4.7134329,19.425041,1.2963638,3072
4.8404295,19.456621,1.3073895,3072
4.9681423,19.478049,1.3208283,3072
5.098316,19.519601,1.3199491,3072
5.2324263,19.526055,1.2885964,3072
5.3685934,19.506602,1.2703854,3072
5.5111687,19.506034,1.2861961,3072
5.6552611,19.578831,1.2515832,3072
5.8046376,19.609518,1.2652697,3072
5.9623233,19.619317,1.2521357,3072
6.1207239,19.644267,1.2407811,3072
6.2902587,19.717725,1.2492557,3072
6.4719555,19.762358,1.2322383,3072
6.6655068,19.795252,1.1712308,3072
6.8675318,19.864245,1.2041345,3072
7.0917896,19.92505,1.1685513,3072
7.3427835,19.97109,1.1557624,3072
7.6375764,20.138814,1.1561641,3072
8.0057668,20.245431,1.1226276,3072
8.5190652,20.449183,1.070277,3072
9.5984273,20.925126,1.0427799,3072
