r,J_learned,J_learned_std,count
15.03322,104.4377,3.0261603,768
19.130082,105.29331,3.0122296,768
21.266616,105.55184,3.0366172,768
22.878375,105.6372,2.9788279,768
24.254421,106.07873,3.0664715,768
25.454676,105.8883,3.0401483,768
26.595171,106.09027,3.0655911,768
27.700887,106.02873,3.0351022,768
28.706174,106.24965,3.0548418,768
29.663226,106.36792,3.1187315,768
30.655275,106.16021,3.2338166,768
31.665748,106.41053,3.0850159,768
32.635851,106.43266,3.1458569,768
33.619487,106.23401,3.0937598,768
34.611155,106.57877,3.186627,768
35.637884,106.32561,3.2934544,768
36.660757,106.47007,3.2320524,768
37.637158,106.28588,3.0623352,768
38.620962,106.3407,3.1476659,768
39.626849,106.35366,3.1761971,768
40.656766,106.46604,2.9748321,768
41.758937,106.33234,3.2891026,768
42.851371,106.18298,3.1042426,768
43.978188,106.2384,3.1948246,768
45.051179,106.31128,2.9782932,768
46.211414,106.40806,3.0718138,768
47.390307,106.19538,3.0799494,768
48.57982,106.33155,3.0277009,768
49.750677,106.49283,3.1075923,768
50.944729,106.62102,2.932085,768
52.114163,106.91728,2.9445129,768
53.358231,106.71843,3.0971359,768
54.704504,106.72626,2.9177014,768
56.147117,107.03169,2.915086,768
57.66124,107.24598,2.8417056,768
59.35749,107.36913,2.981349,768
61.315091,107.761,2.7878541,768
63.645515,107.96269,2.6133444,768
66.595751,108.18897,2.6576803,768
73.085428,109.37581,2.6223149,768
